id,seek,start,end,text,temperature,avg_logprob,compression_ratio,no_speech_prob
45,13952,155.94,160.96," me enxergar no Google de estar ffmpeg, download vai aparecer lá no Linux, no Mac também,",0.0,-0.3215589354024131,1.771513353115727,0.12583261728286743
46,13952,160.96,163.84," aqui tá o passo a passo do Windows, tá aqui no Windows acho que um pouquinho mais chato",0.0,-0.3215589354024131,1.771513353115727,0.12583261728286743
47,13952,163.84,165.0, do que nos outros.,0.0,-0.3215589354024131,1.771513353115727,0.12583261728286743
48,13952,165.0,168.20000000000002," Basicamente, o que você vai ter que fazer é, primeiro clicar nesse link, para fazer o download",0.0,-0.3215589354024131,1.771513353115727,0.12583261728286743
49,16820,168.2,170.2," do ffmpeg do zip, né?",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
50,16820,170.2,173.79999999999998," Então, o quanto você clicar nesse link aqui, ele já vai iniciar o download para você, também",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
51,16820,173.79999999999998,177.56," vai iniciar o download, ffmpeg, e ele vai baixar esse zip para você.",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
52,16820,177.56,181.92," Aí você vai abrir esse arquivo zepado e você vai colocar, vai vir nesse segundo passo",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
53,16820,181.92,182.92," aqui, né?",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
54,16820,182.92,185.6," Ou seja, você vai lá na sua parte da download, tá aqui, eu estou vendo o arquivo, ele",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
55,16820,185.6,189.39999999999998," aqui vai ter um arquivo zepado aqui dentro, você vai tirar esse arquivo aqui de dentro",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
56,16820,189.39999999999998,192.76," e vai jogar ele lá, por exemplo, na sua própria parte da download mesmo, tá?",0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
57,16820,192.76,194.76, Então você pega e joga ele para cá.,0.0,-0.2601197708484738,1.9931972789115646,0.19912543892860413
58,19476,194.76,198.51999999999998," Se você joga ele para cá, você vai pegar esse cara e vai essa pasta que ele gerou, tá",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
59,19476,198.51999999999998,199.51999999999998, vendo?,0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
60,19476,199.51999999999998,203.28," Essa pasta que ele gerou, e você vai mudar o nome dessa pasta aqui para ffmpeg.",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
61,19476,203.28,204.28," Só isso aqui, tá vendo?",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
62,19476,204.28,206.07999999999998," Ffmpeg, vai mudar para esse nome.",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
63,19476,206.07999999999998,210.56," E aí você vai tirar ela daqui, vai dar um controxiz nela, e lá no seu computador, no",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
64,19476,210.56,215.04," disco local ser, você vai colar ela, então você vai colar ela e ela vai aparecer aqui, tá",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
65,19476,215.04,216.04, vendo?,0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
66,19476,216.04,219.12," Ffmpeg ela vai estar aqui, e se você meio que manualmente instalando esse cara no seu",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
67,19476,219.12,222.28," computador, se você pegar a pasta, jogar para cá, tá pronto.",0.0,-0.2993589894155438,2.1135531135531136,0.22252611815929413
68,22228,222.28,225.76," Aí é a única outra coisa que você vai ter que fazer, liberar ela no seu variável",0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
69,22228,225.76,226.76, ambiente.,0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
70,22228,226.76,230.28," Você pode configurar manualmente isso lá no variável ambiente, ou então for dar esse",0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
71,22228,230.28,232.28," comando aqui, tá vendo?",0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
72,22228,232.28,234.12," Esse comando aqui, a pasta já tem que estar lá, né?",0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
73,22228,234.12,235.12, Que ela está vendo?,0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
74,22228,235.12,241.08," Deixa eu colocar o C, ffmpeg, já tem que estar lá a pasta ffmpeg no seu, né?",0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
75,22228,241.08,242.08, No seu...,0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
76,22228,242.08,245.4," Nala aquela pasta que a gente colocou agora, você vai copiar isso aqui, e aí você vai abrir",0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
77,22228,245.4,247.0, o CMD no seu computador.,0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
78,22228,247.0,249.84," Só quando você abrir o CMD, o pronto de comando, né?",0.0,-0.35377767226275275,1.830564784053156,0.05581194534897804
79,24984,249.84,254.48," Você vai abrir ele como administrador, então, botão direito, executar como administrador.",0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
80,24984,254.48,259.32," E aí quando você fizer isso, você vai clicar em sim, e aí aqui você vai colar aquele comando",0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
81,24984,259.32,260.32, e vai dar a inter.,0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
82,24984,260.32,263.92," A mensagem que ele vai dar para você é essa aqui, ó, esse, o valor, o especificado, foi",0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
83,24984,263.92,266.08," sal, você se criou essa variável ambiente.",0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
84,24984,266.08,269.56," Depois que você fez isso, muito importante, tá?",0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
85,24984,269.56,274.36," Fecha o seu vscode e abre o vscode novo, o importante é que no vscode você aqui, quando",0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
86,24984,274.36,277.36," você abrir o vscode ou editante código, você estiver usando, tá?",0.0,-0.34641518592834475,1.840531561461794,0.8189346194267273
87,27736,277.40000000000003,281.92," É quando você abrir o seu pronto de comando, quando você chegar aqui de jantar ffmpeg,",0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
88,27736,281.92,286.96000000000004," e dar um inter, ele aparece essas mensagens aqui, e não aparece aquele texto ffmpeg, não é um",0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
89,27736,286.96000000000004,287.96000000000004, comando reconhecido.,0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
90,27736,287.96000000000004,291.56," Se aparecer isso, reinicir o seu computador, e ele já vai funcionar.",0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
91,27736,291.56,295.52000000000004," Caso eu contrário, caso ele aparece aqui, tudo bonitinho, você tá com tudo pronto para você",0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
92,27736,295.52000000000004,297.96000000000004," poder executar os seus códigos, beleza?",0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
93,27736,297.96000000000004,298.96000000000004, Tranquilo?,0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
94,27736,298.96000000000004,302.92," Então com isso, você já vai ter tudo configurado para você poder usar o openem aí.",0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
95,27736,302.92,306.72," E aí o nosso código é parte mais tranquilo, digamos assim, vamos lá.",0.0,-0.33868236430207194,1.7865853658536586,0.0627659410238266
96,30672,306.72,311.28000000000003," Você vai primeiro importar a biblioteca, o ispers, que é essa biblioteca da OpenAI, nessa",0.0,-0.31561811346756785,1.703125,0.04020886495709419
97,30672,311.28000000000003,314.56," instala ela sim, mas na hora de importar, se importa assim, o ispers.",0.0,-0.31561811346756785,1.703125,0.04020886495709419
98,30672,314.56,318.36," E aí repare o seguinte, eu tenho aqui dois audios, que eu vou deixar disponíveis para vocês",0.0,-0.31561811346756785,1.703125,0.04020886495709419
99,30672,318.36,319.36, fazendo download também.,0.0,-0.31561811346756785,1.703125,0.04020886495709419
100,30672,319.36,324.0," Eu recomendo que vocês façam o código com os meus audios, depois se você quiser você",0.0,-0.31561811346756785,1.703125,0.04020886495709419
101,30672,324.0,327.64000000000004," pode usar um áudio seu, eu vou te dar até os mais dicas ou outros assim, de como você",0.0,-0.31561811346756785,1.703125,0.04020886495709419
102,30672,327.64000000000004,332.52000000000004," garantir que essa lentura vai ser boa e tudo mais, então a gente vai fazendo aqui.",0.0,-0.31561811346756785,1.703125,0.04020886495709419
103,33252,332.52,336.56," Aí o ispers, essencialmente, vai precisar de dois comandos para poder usar ele.",0.0,-0.2968520270453559,1.6482758620689655,0.009707767516374588
104,33252,336.56,341.56," O primeiro é você criar o seu modelo, o modelo, digamos assim, de inteligência artificial,",0.0,-0.2968520270453559,1.6482758620689655,0.009707767516374588
105,33252,341.56,344.0, que vai conseguir ler esse seu áudio.,0.0,-0.2968520270453559,1.6482758620689655,0.009707767516374588
106,33252,344.0,350.35999999999996," E aí nesse modelo, a gente vai usar o ispers.loadmodel, e aqui dentro, lá no ispers, você",0.0,-0.2968520270453559,1.6482758620689655,0.009707767516374588
107,33252,350.35999999999996,353.35999999999996," entrar na documentação dele, eu vou até abrir aqui, que eu acho que vai ser super interessante",0.0,-0.2968520270453559,1.6482758620689655,0.009707767516374588
108,33252,353.35999999999996,354.35999999999996, para mostrar para vocês.,0.0,-0.2968520270453559,1.6482758620689655,0.009707767516374588
109,33252,354.35999999999996,358.88," Vou abrir aqui o OpenAI, o ispers, Python, tá?",0.0,-0.2968520270453559,1.6482758620689655,0.009707767516374588
110,35888,358.92,360.92," Então, eu vou botar aqui OpenAI, o ispers, Python.",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
111,35888,360.92,363.08, E a gente vai entrar aqui no primeiro link.,0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
112,35888,363.08,367.44," Nesse primeiro link, você vai olhando, chegando aqui para baixo, você vai ver que ele vai",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
113,35888,367.44,371.28," ter uma tabelinha para você, que são os modelos disponíveis que ele tem, e as línguas",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
114,35888,371.28,372.8," disponíveis de tradução, tá vendo?",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
115,35888,372.8,376.4," O espanhol italiano em inglês e português, ele erra muito pouco.",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
116,35888,376.4,378.44," Dependendo da língua, por exemplo, aqui era o le...",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
117,35888,378.44,384.96," Sei lá, maior, não sei o que língua é essa, ela erra já bem mais do que no espanhol",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
118,35888,384.96,386.52," italiano em inglês e português, tá vendo?",0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
119,35888,386.52,388.44, Mas que ainda tem a igual amar em dia.,0.0,-0.3294132110920358,1.7859237536656891,0.05416569858789444
120,38844,388.44,389.44, Qual é o ponto importante?,0.0,-0.33511283702420114,1.76171875,0.012052902020514011
121,38844,389.44,390.44," De ponto aqui, tá vendo?",0.0,-0.33511283702420114,1.76171875,0.012052902020514011
122,38844,390.44,395.12," A gente tem aqui vários modelos, o modelo Time, o modelo Base, o modelo Ismol, o modelo",0.0,-0.33511283702420114,1.76171875,0.012052902020514011
123,38844,395.12,396.4, Medium e o modelo Large.,0.0,-0.33511283702420114,1.76171875,0.012052902020514011
124,38844,396.4,398.08, Qual diferença entre eles?,0.0,-0.33511283702420114,1.76171875,0.012052902020514011
125,38844,398.08,401.56," Quanto menor o modelo Time, Base, Mound, do seu quê?",0.0,-0.33511283702420114,1.76171875,0.012052902020514011
126,38844,401.56,406.36," Menor é a capacidade do seu computador precisa para rodar o modelo, e mais rápido é",0.0,-0.33511283702420114,1.76171875,0.012052902020514011
127,38844,406.36,407.76," a execução do modelo, tá vendo?",0.0,-0.33511283702420114,1.76171875,0.012052902020514011
128,38844,407.76,413.32," Então, esse modelo aqui, ele roda 32 vezes mais rápido do que o modelo Large.",0.0,-0.33511283702420114,1.76171875,0.012052902020514011
129,41332,413.32,419.36," E o modelo Large, você precisa de 10 GB de RAM para você conseguir fazer essa capacidade,",0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
130,41332,419.36,422.24, você tem que ter um computador muito bom para conseguir rodar o modelo Large.,0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
131,41332,422.24,426.56," Mas não significa que você com o seu computador que você está usando, você não vai conseguir.",0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
132,41332,426.56,428.84, O modelo Base já é um modelo muito bom.,0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
133,41332,428.84,431.84," Então, eu particularmente para esse nosso exemplo, vamos usar o modelo Base.",0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
134,41332,431.84,436.28," Então, eu vou chegar aqui no nosso código e vou aqui passar o modelo Base para ele.",0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
135,41332,436.28,439.6," Então, os nomes que você vai colocar aqui são os nomes dessa tabelinha mesmo, tá?",0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
136,41332,439.6,441.36," Então, eu vou passar para ele o modelo Base.",0.0,-0.2672269235249438,1.9934426229508198,0.1208069771528244
137,44136,441.40000000000003,442.64," E aí, depois, o que você vai fazer?",0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
138,44136,442.64,445.88, Se vai simplesmente pedir para o modelo fazer um Transcribe.,0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
139,44136,445.88,449.56," E aqui dentro do parente, você vai passar o áudio que você quer que ele transcreva para você.",0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
140,44136,449.56,454.32," No meu caso, eu vou pedir para ele fazer o gravando ponto M4A.",0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
141,44136,454.32,459.92," Esse arquivo M4A é o arquivo que o próprio gravador do Windows gera para gente, mas poderia ser MP3, por exemplo.",0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
142,44136,459.92,461.56, O áudio vai funcionar numa boa.,0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
143,44136,461.56,462.76, O que é importante?,0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
144,44136,462.76,465.28000000000003, É importante que a qualidade do áudio seja legal.,0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
145,44136,465.28000000000003,468.72," Esse modelo, essa ferramenta do Transcribe, ele tem vários parâmetros, tá?",0.0,-0.20511954839975555,1.704268292682927,0.019715679809451103
146,46872,468.72,473.36, E são parâmetros de ajuste do modelo.,0.0,-0.24866746227193323,1.7788161993769471,0.06095004826784134
147,46872,473.36,477.84000000000003," Então, se o seu modelo estiver com muito ruído de fundo, muita coisa e tal, no seu quê?",0.0,-0.24866746227193323,1.7788161993769471,0.06095004826784134
148,46872,477.84000000000003,479.6, Talvez a sua transcrição não sabe boa.,0.0,-0.24866746227193323,1.7788161993769471,0.06095004826784134
149,46872,479.6,483.8," Talvez, na verdade, a sua transcrição, ele pause a transcrição num determinado momento.",0.0,-0.24866746227193323,1.7788161993769471,0.06095004826784134
150,46872,483.8,487.52000000000004," Eu tinha gravado um áudio no WhatsApp, mesmo assim, tinha me mandado no WhatsApp.",0.0,-0.24866746227193323,1.7788161993769471,0.06095004826784134
151,46872,487.52000000000004,491.72," Quando eu peguei ele em outro lugar, eu tentei rodar ele o modelo, o modelo não funcionou muito bem.",0.0,-0.24866746227193323,1.7788161993769471,0.06095004826784134
152,46872,491.72,496.48," Então, eu não recomendo que você grava a audios no WhatsApp e depois tem que esportar WhatsApp para você tentar usar.",0.0,-0.24866746227193323,1.7788161993769471,0.06095004826784134
153,49648,496.48,500.68," Porque a audios do WhatsApp, especificamente, no Snapchat, que eu fiz, ele não estava indo muito bem.",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
154,49648,500.68,503.48," Agora, a audio de um vídeo do YouTube, o que eu testado ele tinha ido bem.",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
155,49648,503.48,506.76, Audio de que eu gravei no meu próprio computador ele tinha ido bem.,0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
156,49648,506.76,510.56," Então, dependendo do áudio que você está querendo usar, ele vai funcionar bem, eu vai funcionar mal.",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
157,49648,510.56,513.52," Também dependendo um pouco da qualidade do seu microfone, tá?",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
158,49648,513.52,517.28," E como eu falei, você pode se quiser olhar o transcriv para ver os outros parâmetros,",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
159,49648,517.28,520.28," você pode passar para ele, para ele ter estando, tá?",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
160,49648,520.28,522.28," Então, isso daqui é tudo que você precisa fazer.",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
161,49648,522.28,525.52," Só que esse transcriv aqui, ele vai dar para você uma resposta.",0.0,-0.3002820639086019,1.8101604278074865,0.11271463334560394
162,52552,525.56,528.04," Então, eu vou armazenar essa resposta numa variável.",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
163,52552,528.04,531.72," Resposta vai ser o modelo ponto transcriv, tá?",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
164,52552,531.72,533.24," E aí, o que a gente vai fazer?",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
165,52552,533.24,536.36," Aí, eu vou chegar aqui agora e simplesmente vou dar um print nessa resposta.",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
166,52552,536.36,538.68," E vamos rodar o código, vamos ver o que ele vai funcionar, olha só.",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
167,52552,538.68,540.64," Roder o código, tu ru, tu vendo?",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
168,52552,540.64,544.0799999999999," Roder ele vai demorar um pouquinho, porque ele vai demorar um pouquinho.",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
169,52552,544.0799999999999,546.84," Porque esse modelo base, ele tem que ser criado.",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
170,52552,546.84,551.68," Depois de criado, esse modelo base, ele precisa, é essencialmente ler o seu áudio.",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
171,52552,551.68,555.16," Então, ele demora um pouquinho, mas olha lá, mesmo demorando, ele dá para você que é",0.0,-0.23621323903401692,1.886153846153846,0.017708193510770798
172,55516,555.16,556.16, resposta.,0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
173,55516,556.16,558.28, E essa variável resposta é um dicionário.,0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
174,55516,558.28,561.68, Um dicionário cujo parâmetro o texto é o texto que ela lheu.,0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
175,55516,561.68,565.9599999999999," Então, eu poderia aqui só olhar o resposta text, se eu só quero saber o texto mesmo",0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
176,55516,565.9599999999999,567.68, que ele transcriveu para mim.,0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
177,55516,567.68,569.28, Mas olha que legal.,0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
178,55516,569.28,573.76," Mesmo deixando aqui o resposta completo, ele me diz aqui o texto, a fala galera, tudo",0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
179,55516,573.76,574.76, bem?,0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
180,55516,574.76,577.12," Se você não tá escrito no canal, tá assistindo o vídeo aqui, você é maluco.",0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
181,55516,577.12,579.88," Então, clica no botão para se inscrever o canal para acompanhar a gente.",0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
182,55516,579.88,584.0799999999999," E se eu pegar e rodar esse áudio aqui, vou abrir ele aqui no meu computador e vou rodar",0.0,-0.26717854617686754,1.7807807807807807,0.04334137588739395
183,58408,584.08,588.6800000000001," esse áudio, você vai ouvir ele falando exatamente isso, olha só.",0.0,-0.258467818105687,1.9169435215946844,0.1022408977150917
184,58408,588.6800000000001,589.6800000000001," Vá la galera, tudo bem?",0.0,-0.258467818105687,1.9169435215946844,0.1022408977150917
185,58408,589.6800000000001,592.9200000000001," Se você não tem inscrito no canal e dá assistindo o vídeo aqui, você é maluco.",0.0,-0.258467818105687,1.9169435215946844,0.1022408977150917
186,58408,592.9200000000001,596.6800000000001," Então, clica no botão para se inscrever o canal e acompanha a gente.",0.0,-0.258467818105687,1.9169435215946844,0.1022408977150917
187,58408,596.6800000000001,597.6800000000001, Viu?,0.0,-0.258467818105687,1.9169435215946844,0.1022408977150917
